key,id,eco,Name,book,fen6,mainline,slug,eval,checkmate,family,white,draw,black,family name
rn1q1rk1/pb2pp1p/1p4p1/2pP4/4P3/2b2N2/P3BPPP/1RBQ1RK1 w -,34180,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rn1q1rk1/pb2pp1p/1p4p1/2pP4/4P3/2b2N2/P3BPPP/1RBQ1RK1 w - - 0 12,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 b6 10.O-O Bb7 11.d5 Bxc3,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...10.O-O-Bb7-11.d5-Bxc3,0.8,0,772,47.11,22.31,30.58,Grünfeld Defense
r1bq1rk1/p3pp1p/1p4p1/2pPb3/4P3/2P5/P2QBPPP/1RB1K2R w K,34181,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1bq1rk1/p3pp1p/1p4p1/2pPb3/4P3/2P5/P2QBPPP/1RB1K2R w K - 0 13,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 Nc6 10.d5 Ne5 11.Nxe5 Bxe5 12.Qd2 b6,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...11.Nxe5-Bxe5-12.Qd2-b6,0.59,0,772,40,40,20,Grünfeld Defense
r1bq1rk1/pp3p1p/4p1p1/2pPb3/4PP2/2P5/P2QB1PP/1RB1K2R b K,34182,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1bq1rk1/pp3p1p/4p1p1/2pPb3/4PP2/2P5/P2QB1PP/1RB1K2R b K f3 0 13,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 Nc6 10.d5 Ne5 11.Nxe5 Bxe5 12.Qd2 e6 13.f4,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...11.Nxe5-Bxe5-12.Qd2-e6-13.f4,0.52,0,772,35.52,36.25,28.05,Grünfeld Defense
r1bq1rk1/ppb2p1p/4p1p1/2pP4/4PP2/2P5/P2QB1PP/1RB1K2R w K,34183,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1bq1rk1/ppb2p1p/4p1p1/2pP4/4PP2/2P5/P2QB1PP/1RB1K2R w K - 1 14,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 Nc6 10.d5 Ne5 11.Nxe5 Bxe5 12.Qd2 e6 13.f4 Bc7,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...12.Qd2-e6-13.f4-Bc7,0.32,0,772,31.1,35.06,33.54,Grünfeld Defense
r1bq1rk1/ppb2p1p/4p1p1/2pP4/4PP2/2P5/P2QB1PP/1RB2RK1 b -,34184,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1bq1rk1/ppb2p1p/4p1p1/2pP4/4PP2/2P5/P2QB1PP/1RB2RK1 b - - 2 14,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 Nc6 10.d5 Ne5 11.Nxe5 Bxe5 12.Qd2 e6 13.f4 Bc7 14.O-O,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...12.Qd2-e6-13.f4-Bc7-14.O-O,0.2,0,772,30.07,34.62,35.31,Grünfeld Defense
r1bq1rk1/ppb2p1p/6p1/2pp4/4PP2/2P5/P2QB1PP/1RB2RK1 w -,34185,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1bq1rk1/ppb2p1p/6p1/2pp4/4PP2/2P5/P2QB1PP/1RB2RK1 w - - 0 15,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 Nc6 10.d5 Ne5 11.Nxe5 Bxe5 12.Qd2 e6 13.f4 Bc7 14.O-O exd5,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...13.f4-Bc7-14.O-O-exd5,0.25,0,772,30.04,34.63,35.34,Grünfeld Defense
r1bq1rk1/ppb2p1p/6p1/2pP4/5P2/2P5/P2QB1PP/1RB2RK1 b -,34186,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1bq1rk1/ppb2p1p/6p1/2pP4/5P2/2P5/P2QB1PP/1RB2RK1 b - - 0 15,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 Nc6 10.d5 Ne5 11.Nxe5 Bxe5 12.Qd2 e6 13.f4 Bc7 14.O-O exd5 15.exd5,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...13.f4-Bc7-14.O-O-exd5-15.exd5,0.23,0,772,30.25,34.52,35.23,Grünfeld Defense
r1bq1rk1/pp3p1p/6p1/b1pP4/5P2/2P5/P2QB1PP/1RB2RK1 w -,34187,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1bq1rk1/pp3p1p/6p1/b1pP4/5P2/2P5/P2QB1PP/1RB2RK1 w - - 1 16,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 Nc6 10.d5 Ne5 11.Nxe5 Bxe5 12.Qd2 e6 13.f4 Bc7 14.O-O exd5 15.exd5 Ba5,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...14.O-O-exd5-15.exd5-Ba5,0.36,0,772,29.18,34.24,36.58,Grünfeld Defense
r1bq1rk1/pp3p1p/3P2p1/b1p5/5P2/2P5/P2QB1PP/1RB2RK1 b -,34188,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1bq1rk1/pp3p1p/3P2p1/b1p5/5P2/2P5/P2QB1PP/1RB2RK1 b - - 0 16,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 Nc6 10.d5 Ne5 11.Nxe5 Bxe5 12.Qd2 e6 13.f4 Bc7 14.O-O exd5 15.exd5 Ba5 16.d6,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...14.O-O-exd5-15.exd5-Ba5-16.d6,0.33,0,772,38.68,32.08,29.25,Grünfeld Defense
r1bq1rk1/pp3pbp/4p1p1/2pP4/4PP2/2P5/P2QB1PP/1RB1K2R w K,34189,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1bq1rk1/pp3pbp/4p1p1/2pP4/4PP2/2P5/P2QB1PP/1RB1K2R w K - 1 14,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 Nc6 10.d5 Ne5 11.Nxe5 Bxe5 12.Qd2 e6 13.f4 Bg7,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...12.Qd2-e6-13.f4-Bg7,0.29,0,772,41.09,39.6,19.31,Grünfeld Defense
r1bq1rk1/pp3pbp/4p1p1/2pP4/2P1PP2/8/P2QB1PP/1RB1K2R b K,34190,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1bq1rk1/pp3pbp/4p1p1/2pP4/2P1PP2/8/P2QB1PP/1RB1K2R b K - 0 14,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 Nc6 10.d5 Ne5 11.Nxe5 Bxe5 12.Qd2 e6 13.f4 Bg7 14.c4,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...12.Qd2-e6-13.f4-Bg7-14.c4,0.5,0,772,44.24,40.61,15.15,Grünfeld Defense
rnb2rk1/p3ppbp/1p4p1/8/3PP3/5N2/q2BBPPP/1R1Q1RK1 w -,34197,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rnb2rk1/p3ppbp/1p4p1/8/3PP3/5N2/q2BBPPP/1R1Q1RK1 w - - 0 13,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Bd2 Qxa2 12.O-O b6,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...11.Bd2-Qxa2-12.O-O-b6,0.06,0,772,31.15,51.23,17.62,Grünfeld Defense
rnb2rk1/p3ppbp/1p4p1/8/3PP3/5N2/q2BBPPP/1RQ2RK1 b -,34198,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rnb2rk1/p3ppbp/1p4p1/8/3PP3/5N2/q2BBPPP/1RQ2RK1 b - - 1 13,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Bd2 Qxa2 12.O-O b6 13.Qc1,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...11.Bd2-Qxa2-12.O-O-b6-13.Qc1,0.52,0,772,29.08,57.14,13.78,Grünfeld Defense
rn3rk1/pb2ppbp/1p4p1/8/3PP3/5N2/q2BBPPP/1RQ2RK1 w -,34199,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rn3rk1/pb2ppbp/1p4p1/8/3PP3/5N2/q2BBPPP/1RQ2RK1 w - - 2 14,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Bd2 Qxa2 12.O-O b6 13.Qc1 Bb7,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...12.O-O-b6-13.Qc1-Bb7,0.7,0,772,24.53,72.64,2.83,Grünfeld Defense
rn3rk1/pb2ppbp/1p4p1/8/2BPP3/5N2/q2B1PPP/1RQ2RK1 b -,34200,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rn3rk1/pb2ppbp/1p4p1/8/2BPP3/5N2/q2B1PPP/1RQ2RK1 b - - 3 14,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Bd2 Qxa2 12.O-O b6 13.Qc1 Bb7 14.Bc4,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...12.O-O-b6-13.Qc1-Bb7-14.Bc4,0.46,0,772,24.53,72.64,2.83,Grünfeld Defense
rn3rk1/pb2ppbp/1p4p1/8/q1BPP3/5N2/3B1PPP/1RQ2RK1 w -,34201,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rn3rk1/pb2ppbp/1p4p1/8/q1BPP3/5N2/3B1PPP/1RQ2RK1 w - - 4 15,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Bd2 Qxa2 12.O-O b6 13.Qc1 Bb7 14.Bc4 Qa4,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...13.Qc1-Bb7-14.Bc4-Qa4,0.61,0,772,24.53,72.64,2.83,Grünfeld Defense
rn3rk1/pb2ppbp/1p4p1/1B6/q2PP3/5N2/3B1PPP/1RQ2RK1 b -,34202,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rn3rk1/pb2ppbp/1p4p1/1B6/q2PP3/5N2/3B1PPP/1RQ2RK1 b - - 5 15,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Bd2 Qxa2 12.O-O b6 13.Qc1 Bb7 14.Bc4 Qa4 15.Bb5,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...13.Qc1-Bb7-14.Bc4-Qa4-15.Bb5,0.6,0,772,24.76,72.38,2.86,Grünfeld Defense
rn3rk1/pb2ppbp/1p4p1/1B6/3PP3/5N2/q2B1PPP/1RQ2RK1 w -,34203,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rn3rk1/pb2ppbp/1p4p1/1B6/3PP3/5N2/q2B1PPP/1RQ2RK1 w - - 6 16,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Bd2 Qxa2 12.O-O b6 13.Qc1 Bb7 14.Bc4 Qa4 15.Bb5 Qa2,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...14.Bc4-Qa4-15.Bb5-Qa2,0.61,0,772,32.08,64.15,3.77,Grünfeld Defense
rn3rk1/pp2ppb1/6pp/6B1/3PP1b1/5N2/q3BPPP/1R1Q1RK1 w -,34204,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rn3rk1/pp2ppb1/6pp/6B1/3PP1b1/5N2/q3BPPP/1R1Q1RK1 w - - 0 14,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Bd2 Qxa2 12.O-O Bg4 13.Bg5 h6,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...12.O-O-Bg4-13.Bg5-h6,0.09,0,772,32,56,12,Grünfeld Defense
rn3rk1/pp2ppb1/6pp/8/3PP1b1/4BN2/q3BPPP/1R1Q1RK1 b -,34205,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rn3rk1/pp2ppb1/6pp/8/3PP1b1/4BN2/q3BPPP/1R1Q1RK1 b - - 1 14,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Bd2 Qxa2 12.O-O Bg4 13.Bg5 h6 14.Be3,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...12.O-O-Bg4-13.Bg5-h6-14.Be3,0.13,0,772,29.68,60.27,10.05,Grünfeld Defense
r4rk1/pp2ppb1/2n3pp/8/3PP1b1/4BN2/q3BPPP/1R1Q1RK1 w -,34206,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r4rk1/pp2ppb1/2n3pp/8/3PP1b1/4BN2/q3BPPP/1R1Q1RK1 w - - 2 15,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Bd2 Qxa2 12.O-O Bg4 13.Bg5 h6 14.Be3 Nc6,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...13.Bg5-h6-14.Be3-Nc6,0.14,0,772,31.25,60.1,8.65,Grünfeld Defense
r4rk1/pp2ppb1/2n3pp/3P4/4P1b1/4BN2/q3BPPP/1R1Q1RK1 b -,34207,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r4rk1/pp2ppb1/2n3pp/3P4/4P1b1/4BN2/q3BPPP/1R1Q1RK1 b - - 0 15,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Bd2 Qxa2 12.O-O Bg4 13.Bg5 h6 14.Be3 Nc6 15.d5,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...13.Bg5-h6-14.Be3-Nc6-15.d5,0.16,0,772,34.83,57.3,7.87,Grünfeld Defense
rnb2rk1/pp2ppbp/6p1/8/3PP3/5N2/P2qBPPP/1RB1K2R w K,34208,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rnb2rk1/pp2ppbp/6p1/8/3PP3/5N2/P2qBPPP/1RB1K2R w K - 0 12,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Qd2 Qxd2+,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...10.cxd4-Qa5-11.Qd2-Qxd2,0.13,0,772,31.85,46.43,21.73,Grünfeld Defense
rnb2rk1/pp2ppbp/6p1/8/3PP3/5N2/P2BBPPP/1R2K2R b K,34209,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rnb2rk1/pp2ppbp/6p1/8/3PP3/5N2/P2BBPPP/1R2K2R b K - 0 12,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Qd2 Qxd2+ 12.Bxd2,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...10.cxd4-Qa5-11.Qd2-Qxd2-12.Bxd2,0.08,0,772,32.62,45.23,22.15,Grünfeld Defense
rnb2rk1/p3ppbp/1p4p1/8/3PP3/5N2/P2BBPPP/1R2K2R w K,34210,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rnb2rk1/p3ppbp/1p4p1/8/3PP3/5N2/P2BBPPP/1R2K2R w K - 0 13,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Qd2 Qxd2+ 12.Bxd2 b6,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...11.Qd2-Qxd2-12.Bxd2-b6,0.19,0,772,28.65,49.48,21.88,Grünfeld Defense
rnb2rk1/p3ppbp/1p4p1/8/3PP3/5N2/P2BBPPP/1R3RK1 b -,34211,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rnb2rk1/p3ppbp/1p4p1/8/3PP3/5N2/P2BBPPP/1R3RK1 b - - 1 13,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 cxd4 10.cxd4 Qa5+ 11.Qd2 Qxd2+ 12.Bxd2 b6 13.O-O,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...11.Qd2-Qxd2-12.Bxd2-b6-13.O-O,0.16,0,772,30,46.15,23.85,Grünfeld Defense
rnb2rk1/pp2ppbp/6p1/q1p5/3PP3/2P2N2/P3BPPP/1RBQ1RK1 b -,34212,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rnb2rk1/pp2ppbp/6p1/q1p5/3PP3/2P2N2/P3BPPP/1RBQ1RK1 b - - 5 10,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Rb1 O-O 9.Be2 Qa5 10.O-O,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...8.Rb1-O-O-9.Be2-Qa5-10.O-O,0.63,0,772,42.21,31.17,26.62,Grünfeld Defense
rn1qk2r/pp2ppbp/6p1/2p5/3PP1b1/2P1BN2/P4PPP/2RQKB1R b Kkq,34213,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,rn1qk2r/pp2ppbp/6p1/2p5/3PP1b1/2P1BN2/P4PPP/2RQKB1R b Kkq - 3 9,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Be3 Bg4 9.Rc1,Grunfeld-Defense-Exchange-Modern-Exchange-Variation-7...c5-8.Be3-Bg4-9.Rc1,0.35,0,772,32.14,45.54,22.32,Grünfeld Defense
r1b1k2r/pp2ppbp/2n3p1/q1p5/3PP3/2P1BN2/P2Q1PPP/1R2KB1R b Kkq,34214,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1b1k2r/pp2ppbp/2n3p1/q1p5/3PP3/2P1BN2/P2Q1PPP/1R2KB1R b Kkq - 5 10,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Be3 Qa5 9.Qd2 Nc6 10.Rb1,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...8.Be3-Qa5-9.Qd2-Nc6-10.Rb1,0.37,0,772,39.47,42.11,18.42,Grünfeld Defense
r1b1k2r/1p2ppbp/p1n3p1/q1p5/3PP3/2P1BN2/P2Q1PPP/1R2KB1R w Kkq,34215,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1b1k2r/1p2ppbp/p1n3p1/q1p5/3PP3/2P1BN2/P2Q1PPP/1R2KB1R w Kkq - 0 11,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Be3 Qa5 9.Qd2 Nc6 10.Rb1 a6,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...9.Qd2-Nc6-10.Rb1-a6,0.24,0,772,39.51,40.56,19.93,Grünfeld Defense
r1b1k2r/1p2ppbp/p1n3p1/q1p5/3PP3/2P1BN2/P2Q1PPP/2R1KB1R b Kkq,34216,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1b1k2r/1p2ppbp/p1n3p1/q1p5/3PP3/2P1BN2/P2Q1PPP/2R1KB1R b Kkq - 1 11,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Be3 Qa5 9.Qd2 Nc6 10.Rb1 a6 11.Rc1,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...9.Qd2-Nc6-10.Rb1-a6-11.Rc1,0.24,0,772,40.73,39.64,19.64,Grünfeld Defense
r1b1k2r/1p2ppbp/p1n3p1/q7/3pP3/2P1BN2/P2Q1PPP/2R1KB1R w Kkq,34217,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1b1k2r/1p2ppbp/p1n3p1/q7/3pP3/2P1BN2/P2Q1PPP/2R1KB1R w Kkq - 0 12,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Be3 Qa5 9.Qd2 Nc6 10.Rb1 a6 11.Rc1 cxd4,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...10.Rb1-a6-11.Rc1-cxd4,0.26,0,772,36.52,40.45,23.03,Grünfeld Defense
r1b1k2r/1p2ppbp/p1n3p1/q7/3PP3/4BN2/P2Q1PPP/2R1KB1R b Kkq,34218,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1b1k2r/1p2ppbp/p1n3p1/q7/3PP3/4BN2/P2Q1PPP/2R1KB1R b Kkq - 0 12,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Be3 Qa5 9.Qd2 Nc6 10.Rb1 a6 11.Rc1 cxd4 12.cxd4,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...10.Rb1-a6-11.Rc1-cxd4-12.cxd4,0.23,0,772,36.52,40.45,23.03,Grünfeld Defense
r1b1k2r/1p2ppbp/p1n3p1/8/3PP3/4BN2/P2q1PPP/2R1KB1R w Kkq,34219,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1b1k2r/1p2ppbp/p1n3p1/8/3PP3/4BN2/P2q1PPP/2R1KB1R w Kkq - 0 13,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Be3 Qa5 9.Qd2 Nc6 10.Rb1 a6 11.Rc1 cxd4 12.cxd4 Qxd2+,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...11.Rc1-cxd4-12.cxd4-Qxd2,0.35,0,772,36.52,40.45,23.03,Grünfeld Defense
r1b1k2r/1p2ppbp/p1n3p1/8/3PP3/4BN2/P2K1PPP/2R2B1R b kq,34220,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1b1k2r/1p2ppbp/p1n3p1/8/3PP3/4BN2/P2K1PPP/2R2B1R b kq - 0 13,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Be3 Qa5 9.Qd2 Nc6 10.Rb1 a6 11.Rc1 cxd4 12.cxd4 Qxd2+ 13.Kxd2,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...11.Rc1-cxd4-12.cxd4-Qxd2-13.Kxd2,0.23,0,772,36.11,40.56,23.33,Grünfeld Defense
r1b1k2r/pp2ppbp/2n3p1/q7/3pP3/2P1BN2/P2Q1PPP/2R1KB1R w Kkq,34221,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1b1k2r/pp2ppbp/2n3p1/q7/3pP3/2P1BN2/P2Q1PPP/2R1KB1R w Kkq - 0 11,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Be3 Qa5 9.Qd2 Nc6 10.Rc1 cxd4,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...9.Qd2-Nc6-10.Rc1-cxd4,0.11,0,772,22.75,51.69,25.56,Grünfeld Defense
r1b1k2r/pp2ppbp/2n3p1/q7/3PP3/4BN2/P2Q1PPP/2R1KB1R b Kkq,34222,D85,Grünfeld Defense: Exchange; Modern Exchange Variation,book,r1b1k2r/pp2ppbp/2n3p1/q7/3PP3/4BN2/P2Q1PPP/2R1KB1R b Kkq - 0 11,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.Be3 Qa5 9.Qd2 Nc6 10.Rc1 cxd4 11.cxd4,Grunfeld-Defense-Exchange-Modern-Exchange-Variation...9.Qd2-Nc6-10.Rc1-cxd4-11.cxd4,0.14,0,772,22.49,51.76,25.75,Grünfeld Defense
